title,price,manufacturer,category,fuel_type,fiscal_horsepower,transmission,mileage,year,insertion_date,age,price_per_km,price_per_horsepower
KIA Sportage,0.059485094850948515,KIA,SUV,Petrol,0.1794871794871795,Automatic,0.23970519740266857,2014,2024-02-26,10,0.308,4900.0
Mazda CX-9,0.16937669376693767,Mazda,SUV,Petrol,0.28205128205128205,Automatic,0.08627633633798186,2017,2024-02-26,7,2.142857142857143,9000.0
Chery Tiggo 3,0.06097560975609757,Chery,SUV,Petrol,0.10256410256410256,Manual,0.0821666347023206,2019,2024-02-26,5,0.9166666666666666,6875.0
Mercedes-Benz Classe E,0.0486449864498645,Mercedes,Sedan,Petrol,0.15384615384615383,Automatic,0.2986109208471465,2006,2024-02-26,18,0.21055045871559633,4590.0
Mercedes-Benz Classe C,0.029810298102981032,Mercedes,Sedan,Petrol,0.15384615384615383,Automatic,0.41779226828132277,2005,2024-02-26,19,0.10491803278688525,3200.0
MG ZS,0.09065040650406503,MG,SUV,Petrol,0.07692307692307693,Automatic,0.03832981725526727,2021,2024-02-26,3,2.7464285714285714,10985.714285714286
Audi Q3 Sportback,0.24119241192411925,Audi,SUV,Petrol,0.10256410256410256,Automatic,0.013671607441299761,2021,2024-02-26,3,18.8,23500.0
Audi A5 Sportback,0.06097560975609757,Audi,City,Petrol,0.23076923076923075,Automatic,0.25340420285487275,201,2024-02-26,1823,0.2972972972972973,4230.7692307692305
Mercedes-Benz Classe C Pack AMG,0.14227642276422764,Mercedes,Sedan,Petrol,0.1282051282051282,Automatic,0.2328556946765665,2014,2024-02-26,10,0.6764705882352942,12777.777777777777
BMW Série 5 kit LUXURY,0.24390243902439027,BMW,Sedan,Petrol,0.15384615384615383,Automatic,0.10271514288062686,2019,2024-02-26,5,2.533333333333333,19000.0
BMW Série 5 kit M,0.37262872628726285,BMW,Sedan,Petrol,0.15384615384615383,Automatic,0.0013425025343160087,2022,2024-02-26,2,285.0,28500.0
Mercedes-Benz Classe A A200 AMG TOIT OUVRANT,0.18834688346883469,Mercedes,Compact,Petrol,0.10256410256410256,Automatic,0.039699717800487686,2020,2024-02-26,4,5.137931034482759,18625.0
Audi TT SLINE QUATTRO S-TRPNIC,0.14905149051490515,Audi,Coupe,Petrol,0.23076923076923075,Automatic,0.0492890216170306,2017,2024-02-26,7,3.3333333333333335,9230.76923076923
KIA Sorento,0.05149051490514905,KIA,City,Diesel,0.20512820512820515,Automatic,0.4328611742787474,2013,2024-02-26,11,0.1518987341772152,4000.0
MG GS,0.06504065040650406,MG,City,Petrol,0.1282051282051282,Automatic,0.21915668922436232,2017,2024-02-26,7,0.3625,6444.444444444444
Citroën Jumper,0.04051490514905149,Citroën,Utility,Diesel,0.07692307692307693,Manual,0.1629907668703252,2018,2024-02-26,6,0.3352941176470588,5700.0
Porsche Cayenne,0.23035230352303523,Porsche,City,Petrol,0.6666666666666666,Automatic,0.3136798268445711,2012,2024-02-26,12,0.7860262008733624,6000.0
KIA Sorento 4x4 Toit Panoramique,0.08794037940379403,KIA,SUV,Diesel,0.20512820512820515,Automatic,0.22326639086002356,2014,2024-02-26,10,0.45950920245398774,6241.666666666667
Mitsubishi Pajero,0.04607046070460705,Mitsubishi,SUV,Diesel,0.20512820512820515,Automatic,0.4328611742787474,2001,2024-02-26,23,0.13924050632911392,3666.6666666666665
Ssangyong Kyron,0.037940379403794036,Ssangyong,SUV,Diesel,0.1282051282051282,Manual,0.31778952848023234,2012,2024-02-26,12,0.16379310344827586,4222.222222222223
BMW Série 5,0.29132791327913277,BMW,Sedan,Petrol,0.15384615384615383,Automatic,0.0410696183457081,2019,2024-02-26,5,7.5,22500.0
Mazda 3,0.06571815718157181,Mazda,City,Petrol,0.051282051282051294,Manual,0.1849091755938519,2017,2024-02-26,7,0.43333333333333335,9750.0
BMW Série 3,0.06300813008130081,BMW,Sedan,Petrol,0.07692307692307693,Automatic,0.31641962793501194,2012,2024-02-26,12,0.24458874458874458,8071.428571428572
Mahindra Scorpio SUV,0.032520325203252036,Mahindra,City,Diesel,0.10256410256410256,Manual,0.3534069426559632,2013,2024-02-26,11,0.13178294573643412,4250.0
DFSK K01,0.012059620596205961,DFSK,Utility,Petrol,0.051282051282051294,Manual,0.09449573960930435,2018,2024-02-26,6,0.27391304347826084,3150.0
Volkswagen Golf 7,0.09620596205962059,Volkswagen,City,Petrol,0.051282051282051294,Manual,0.11915394942327187,2019,2024-02-26,5,0.9310344827586207,13500.0
Audi A1,0.031165311653116534,Audi,City,Petrol,0.025641025641025633,Manual,0.273952711033179,2012,2024-02-26,12,0.165,6600.0
Audi A3 Berline,0.08130081300813008,Audi,Sedan,Petrol,0.051282051282051294,Automatic,0.273952711033179,2015,2024-02-26,9,0.35,11666.666666666666
Volkswagen Passat,0.07710027100271002,Volkswagen,Sedan,Petrol,0.07692307692307693,Manual,0.1698402695964273,2016,2024-02-26,8,0.5395161290322581,9557.142857142857
Porsche Cayenne,0.07994579945799457,Porsche,City,Petrol,0.4358974358974359,Automatic,0.26162360612619523,2007,2024-02-26,17,0.3612565445026178,3285.714285714286
Mahindra KUV 100,0.032520325203252036,Mahindra,City,Petrol,0.025641025641025633,Manual,0.10408504342584728,2020,2024-02-26,4,0.4473684210526316,6800.0
MG ZS,0.09485094850948508,MG,City,Petrol,0.07692307692307693,Automatic,0.0410696183457081,2022,2024-02-26,2,2.6666666666666665,11428.57142857143
Ford Focus sedan,0.022357723577235776,Ford,Sedan,Petrol,0.051282051282051294,Manual,0.27121290994273817,2012,2024-02-26,12,0.13383838383838384,4416.666666666667
Volkswagen Golf 7,0.05352303523035231,Volkswagen,City,Petrol,0.025641025641025633,Manual,0.27532261157839943,2015,2024-02-26,9,0.2462686567164179,9900.0
Nissan Qashqai,0.08062330623306233,Nissan,City,Petrol,0.051282051282051294,Automatic,0.16573056796076605,2015,2024-02-26,9,0.5743801652892562,11583.333333333334
BMW Série 5 G30,0.26422764227642276,BMW,Sedan,Petrol,0.15384615384615383,Automatic,0.0890161374284227,2020,2024-02-26,4,3.1538461538461537,20500.0
Mazda 3,0.09823848238482384,Mazda,Coupe,Petrol,0.07692307692307693,Automatic,0.08764623688320228,2020,2024-02-26,4,1.2890625,11785.714285714286
Seat Ibiza 4 cv,0.0494579945799458,Seat,Sedan,Petrol,0.0,Manual,0.07531713197621852,2019,2024-02-24,5,0.8454545454545455,11625.0
BMW Série 4 Coupé M power,0.11517615176151762,BMW,Coupe,Petrol,0.15384615384615383,Automatic,0.17121017014164772,2015,2024-02-24,9,0.76,9500.0
Audi A4 Bonne,0.034552845528455285,Audi,Sedan,Diesel,0.07692307692307693,Manual,0.306830324118469,2007,2024-02-24,17,0.15848214285714285,5071.428571428572
Renault Clio ZEN,0.05352303523035231,Renault,City,Petrol,0.025641025641025633,Manual,0.1136743472423902,2019,2024-02-25,5,0.5963855421686747,9900.0
KIA Sportage gt line,0.10027100271002709,KIA,SUV,Diesel,0.15384615384615383,Automatic,0.37806515246993067,2018,2024-02-25,6,0.30434782608695654,8400.0
Seat Ibiza,0.037940379403794036,Seat,City,Petrol,0.0,Manual,0.21915668922436232,2018,2024-02-25,6,0.2375,9500.0
BMW X3,0.052845528455284556,BMW,SUV,Diesel,0.15384615384615383,Automatic,0.29449436970875914,2012,2024-02-25,12,0.22791227702969835,4900.0
KIA Picanto,0.03861788617886179,KIA,City,Petrol,0.0,Manual,0.0890161374284227,2022,2024-02-25,2,0.5923076923076923,9625.0
Volkswagen Tiguan R line,0.15989159891598917,Volkswagen,SUV,Petrol,0.10256410256410256,Automatic,0.21915668922436232,2018,2024-02-26,6,0.8,16000.0
BMW Série 4 Gran Coupé Kit m avec Toit ouvrant,0.11924119241192412,BMW,Sedan,Petrol,0.07692307692307693,Automatic,0.16710046850598648,2017,2024-02-26,7,0.8032786885245902,14000.0
Audi Q5 quattro tdi,0.34552845528455284,Audi,SUV,Diesel,0.1282051282051282,Automatic,0.053398723252691856,2021,2024-02-26,3,6.794871794871795,29444.444444444445
Hyundai Tucson,0.13550135501355015,Hyundai,SUV,Petrol,0.10256410256410256,Automatic,0.015041507986520179,2021,2024-02-24,3,10.0,13750.0
Porsche Macan S,0.29132791327913277,Porsche,SUV,Petrol,0.4871794871794872,Automatic,0.16573056796076605,2015,2024-02-24,9,1.859504132231405,9782.608695652174
BMW Série 4 Coupé Kit M,0.13414634146341464,BMW,Coupe,Petrol,0.15384615384615383,Automatic,0.21230718649826025,2015,2024-02-24,9,0.7032258064516129,10900.0
Peugeot 2008 Allure,0.05013550135501355,Peugeot,SUV,Petrol,0.025641025641025633,Manual,0.188470917011425,2016,2024-02-24,8,0.34156976744186046,9400.0
Volkswagen Golf 7,0.11924119241192412,Volkswagen,Compact,Petrol,0.10256410256410256,Manual,0.12052384996849229,2018,2024-02-24,6,1.1136363636363635,12250.0
Porsche Cayenne,0.23035230352303523,Porsche,SUV,Petrol,0.4358974358974359,Automatic,0.16710046850598648,2014,2024-02-24,10,1.4754098360655739,8571.42857142857
Mercedes-Benz Classe C kit AMG,0.14227642276422764,Mercedes,Sedan,Diesel,0.1282051282051282,Automatic,0.20545768377215815,2014,2024-02-24,10,0.7666666666666667,12777.777777777777
Seat Ibiza,0.056910569105691054,Seat,City,Petrol,0.0,Manual,0.15066166196334146,2020,2024-02-25,4,0.4727272727272727,13000.0
Peugeot 308,0.048102981029810296,Peugeot,City,Petrol,0.051282051282051294,Manual,0.13422285542069645,2019,2024-02-25,5,0.4642857142857143,7583.333333333333
Renault Clio,0.04336043360433604,Renault,City,Petrol,0.025641025641025633,Manual,0.10956464560672895,2020,2024-02-25,4,0.525,8400.0
Ssangyong Tivoli,0.06097560975609757,Ssangyong,Sedan,Petrol,0.07692307692307693,Manual,0.1369626565111373,2019,2024-02-25,5,0.55,7857.142857142857
BMW X1,0.03929539295392954,BMW,SUV,Diesel,0.20512820512820515,Automatic,0.20819748486259898,2011,2024-02-25,13,0.2565789473684211,3250.0
Toyota Prado GX,0.13414634146341464,Toyota,SUV,Diesel,0.1794871794871795,Manual,0.45888928463793527,2006,2024-02-25,18,0.3253731343283582,9909.09090909091
Land Rover Range Rover V8 4.2 SUPERCHARGED,0.24254742547425476,Land Rover,SUV,Petrol,0.717948717948718,Automatic,0.07531713197621852,201,2024-02-25,1823,3.4363636363636365,5906.25
Renault Megane Sedan,0.08130081300813008,Renault,Sedan,Petrol,0.07692307692307693,Manual,0.0492890216170306,2019,2024-02-26,5,1.9444444444444444,10000.0
Volkswagen T-Cross Confortline,0.08807588075880758,Volkswagen,SUV,Petrol,0.051282051282051294,Manual,0.004082303624756843,2024,2024-02-26,0,25.0,12500.0
Volkswagen Golf 6 TEAM,0.03929539295392954,Volkswagen,City,Petrol,0.025641025641025633,Manual,0.3136798268445711,2012,2024-02-26,12,0.1703056768558952,7800.0
Audi A4 Cabriolet,0.06300813008130081,Audi,Convertible,Petrol,0.15384615384615383,Automatic,0.08627633633798186,2007,2024-02-26,17,0.8968253968253969,5650.0
Jaguar XF 15cv 2.0l,0.17479674796747968,Jaguar,Sedan,Petrol,0.28205128205128205,Automatic,0.034220115619606015,2016,2024-02-26,8,5.56,9266.666666666666
Volkswagen Golf 7,0.06097560975609757,Volkswagen,City,Petrol,0.025641025641025633,Manual,0.2164168881339215,2014,2024-02-26,10,0.34810126582278483,11000.0
Ford Fiesta,0.03726287262872629,Ford,City,Petrol,0.0,Manual,0.10408504342584728,2018,2024-02-21,6,0.4934210526315789,9375.0
Hyundai i20,0.07723577235772357,Hyundai,City,Petrol,0.025641025641025633,Automatic,0.0492890216170306,2022,2024-02-21,2,1.8611111111111112,13400.0
Haval H6 Très propre,0.12392953929539295,Haval,SUV,Petrol,0.1282051282051282,Automatic,0.08353653524754102,2021,2024-02-21,3,1.6632786885245903,11273.333333333334
Mercedes-Benz Classe E Avant-garde,0.07181571815718156,Mercedes,Sedan,Petrol,0.1794871794871795,Automatic,0.257513904490534,2011,2024-02-21,13,0.3351063829787234,5727.272727272727
Audi A4,0.08807588075880758,Audi,Sedan,Petrol,0.10256410256410256,Automatic,0.34244773829419983,2017,2024-02-21,7,0.3,9375.0
Mercedes-Benz Classe C C 200,0.024390243902439025,Mercedes,Sedan,Petrol,0.1794871794871795,Manual,0.4520397819118332,2003,2024-02-21,21,0.08484848484848485,2545.4545454545455
BMW Série 2 Gran Coupé M sport,0.18292682926829268,BMW,Sedan,Petrol,0.10256410256410256,Automatic,0.061618126524014355,2023,2024-02-21,1,3.2222222222222223,18125.0
Peugeot 2008 Puretech,0.036449864498644985,Peugeot,SUV,Petrol,0.025641025641025633,Manual,0.1931285788651744,2016,2024-02-21,8,0.26170212765957446,7380.0
Hyundai i20,0.042682926829268296,Hyundai,Sedan,Petrol,0.025641025641025633,Manual,0.20545768377215815,2020,2024-02-21,4,0.27666666666666667,8300.0
Hyundai i10,0.03387533875338754,Hyundai,Sedan,Petrol,0.025641025641025633,Manual,0.23148579413134607,2020,2024-02-21,4,0.20710059171597633,7000.0
Mini Countryman,0.04878048780487805,Mini,Sedan,Petrol,0.07692307692307693,Manual,0.14434642044987533,2011,2024-02-21,13,0.4364740487712307,6571.428571428572
Hyundai i10 km 50000,0.027777777777777776,Hyundai,Compact,Petrol,0.0,Manual,0.06846762925011643,2017,2024-02-21,7,0.61,7625.0
Audi A6,0.03929539295392954,Audi,Sedan,Petrol,0.15384615384615383,Automatic,0.29176141812104445,2011,2024-02-26,13,0.18309859154929578,3900.0
Peugeot 508,0.032384823848238486,Peugeot,Sedan,Petrol,0.1282051282051282,Manual,0.25614400394531356,2012,2024-02-26,12,0.18128342245989304,3766.6666666666665
BMW Série 1,0.02506775067750678,BMW,City,Petrol,0.07692307692307693,Manual,0.42053206937176363,2005,2024-02-26,19,0.09283387622149837,4071.4285714285716
Haval H6,0.1016260162601626,Haval,SUV,Petrol,0.1282051282051282,Automatic,0.10819474506150853,2021,2024-02-26,3,1.0759493670886076,9444.444444444445
Chery QQ,0.01883468834688347,Chery,City,Petrol,0.0,Manual,0.14792186087290063,2018,2024-02-26,6,0.2212962962962963,5975.0
Volkswagen Tiguan,0.07452574525745256,Volkswagen,SUV,Diesel,0.1282051282051282,Automatic,0.2164168881339215,2014,2024-02-26,10,0.41139240506329117,7222.222222222223
Wallyscar Iris,0.037940379403794036,Wallyscar,SUV,Petrol,0.0,Manual,0.053398723252691856,2018,2024-02-26,6,0.9743589743589743,9500.0
Haval H6,0.08943089430894308,Haval,SUV,Petrol,0.1282051282051282,Automatic,0.07257733088577768,2019,2024-02-26,5,1.4339622641509433,8444.444444444445
Chery QQ,0.01883468834688347,Chery,City,Petrol,0.0,Manual,0.0986054412449656,2019,2024-02-26,5,0.33194444444444443,5975.0
Peugeot 2008,0.051355013550135505,Peugeot,SUV,Petrol,0.025641025641025633,Manual,0.19038877777473356,2018,2024-02-26,6,0.3446043165467626,9580.0
BMW Série 1,0.02831978319783198,BMW,City,Petrol,0.07692307692307693,Manual,0.3643661470177265,2008,2024-02-26,16,0.11616541353383458,4414.285714285715
Haval H6,0.07452574525745256,Haval,SUV,Petrol,0.1282051282051282,Automatic,0.1369626565111373,2017,2024-02-26,7,0.65,7222.222222222223
Opel Insignia,0.06707317073170731,Opel,Sedan,Petrol,0.051282051282051294,Manual,0.08627633633798186,2017,2024-02-26,7,0.9444444444444444,9916.666666666666
Ssangyong Korando Dune,0.14905149051490515,Ssangyong,City,Diesel,0.10256410256410256,Automatic,0.03011041398394477,2022,2024-02-26,2,5.454545454545454,15000.0
Ford F 250 V8,0.08875338753387534,Ford,Pickup,Diesel,0.5128205128205129,Automatic,0.12326365105893311,2005,2024-02-26,19,0.8388888888888889,3145.8333333333335
Alfa Romeo Mito,0.023712737127371278,Alfa Romeo,City,Petrol,0.051282051282051294,Manual,0.2260061919504644,2012,2024-02-26,12,0.16666666666666666,4583.333333333333
MG HS,0.21944444444444444,MG,City,Petrol,0.28205128205128205,Automatic,0.024630811803063098,2022,2024-02-26,2,9.552777777777777,11463.333333333334
Ford Focus sedan,0.037940379403794036,Ford,Sedan,Petrol,0.051282051282051294,Manual,0.22874599304090523,2016,2024-02-26,8,0.2275449101796407,6333.333333333333
Mercedes-Benz Classe C,0.05406504065040651,Mercedes,Sedan,Petrol,0.1282051282051282,Automatic,0.29587111975670566,2008,2024-02-26,16,0.2310185185185185,5544.444444444444
Jaguar XF R-SPORT,0.18834688346883469,Jaguar,Sedan,Petrol,0.28205128205128205,Automatic,0.1136743472423902,2016,2024-02-26,8,1.7951807228915662,9933.333333333334
Volkswagen Golf 7,0.07994579945799457,Volkswagen,City,Petrol,0.051282051282051294,Automatic,0.18901887722951313,2018,2024-02-26,6,0.5,11500.0
BMW Série 5 F10,0.09471544715447154,BMW,Sedan,Petrol,0.15384615384615383,Automatic,0.2095673854078194,2012,2024-02-26,12,0.5222222222222223,7990.0
Mercedes-Benz Classe A,0.1056910569105691,Mercedes,City,Petrol,0.051282051282051294,Automatic,0.19997808159127647,2017,2024-02-26,7,0.6027397260273972,14666.666666666666
Mercedes-Benz Classe S,0.04336043360433604,Mercedes,Sedan,Diesel,0.33333333333333337,Automatic,0.34107783774897943,2002,2024-02-26,22,0.1686746987951807,2470.5882352941176
KIA Rio 5p GTLINE essence تسجيل أول,0.07452574525745256,KIA,Compact,Petrol,0.025641025641025633,Manual,0.09038603797364311,2022,2024-02-24,2,0.9848484848484849,13000.0
KIA Rio 5p,0.05555555555555556,KIA,Sedan,Petrol,0.051282051282051294,Manual,0.10134524233540644,2021,2024-02-24,3,0.6891891891891891,8500.0
Mercedes-Benz Classe E,0.08807588075880758,Mercedes,Sedan,Petrol,0.20512820512820515,Automatic,0.14655196032768023,2012,2024-02-21,12,0.7009345794392523,6250.0
Citroën C-Elysée,0.024390243902439025,Citroën,Sedan,Petrol,0.025641025641025633,Manual,0.17258007068686815,2018,2024-02-21,6,0.2222222222222222,5600.0
Land Rover Discovery Sport,0.2574525745257452,Land Rover,SUV,Diesel,0.10256410256410256,Automatic,0.07942683361187977,2019,2024-02-21,5,3.4482758620689653,25000.0
BMW Série 3 Modern,0.0643631436314363,BMW,Sedan,Petrol,0.07692307692307693,Automatic,0.2862818159401628,2013,2024-02-21,11,0.2751196172248804,8214.285714285714
Mazda 3,0.06368563685636856,Mazda,City,Petrol,0.051282051282051294,Manual,0.2027178826817173,2017,2024-02-26,7,0.38513513513513514,9500.0
Renault Koleos,0.11924119241192412,Renault,City,Diesel,0.07692307692307693,Manual,0.13148305433025564,2017,2024-02-26,7,1.0208333333333333,14000.0
Mazda 3 sedan,0.04200542005420054,Mazda,Sedan,Petrol,0.051282051282051294,Manual,0.1931285788651744,2015,2024-02-26,9,0.2907801418439716,6833.333333333333
KIA Sportage,0.09078590785907859,KIA,City,Petrol,0.10256410256410256,Automatic,0.18901887722951313,2016,2024-02-26,8,0.5579710144927537,9625.0
KIA Sportage,0.10027100271002709,KIA,City,Petrol,0.10256410256410256,Automatic,0.1698402695964273,2017,2024-02-26,7,0.6774193548387096,10500.0
Peugeot 308 cc,0.03523035230352304,Peugeot,Convertible,Petrol,0.1282051282051282,Manual,0.27121290994273817,2012,2024-02-26,12,0.18181818181818182,4000.0
Audi A6,0.0440379403794038,Audi,Sedan,Petrol,0.1794871794871795,Automatic,0.3684758486533878,201,2024-02-26,1823,0.1579925650557621,3863.6363636363635
Ssangyong Kyron,0.04336043360433604,Ssangyong,City,Diesel,0.1282051282051282,Manual,0.3534069426559632,2013,2024-02-26,11,0.16279069767441862,4666.666666666667
Mazda 3 sedan,0.06097560975609757,Mazda,City,Petrol,0.051282051282051294,Manual,0.1520315625085619,2018,2024-02-26,6,0.4954954954954955,9166.666666666666
Volkswagen Passat TDI,0.04336043360433604,Volkswagen,Sedan,Diesel,0.025641025641025633,Manual,0.31094002575413027,2011,2024-02-26,13,0.18502202643171806,8400.0
Dacia Logan,0.006097560975609756,Dacia,Utility,Diesel,0.051282051282051294,Manual,0.4520397819118332,2012,2024-02-26,12,0.04393939393939394,2416.6666666666665
Mercedes-Benz Classe C C180,0.15989159891598917,Mercedes,Sedan,Petrol,0.1282051282051282,Automatic,0.19586837995561523,2018,2024-02-26,6,0.8951048951048951,14222.222222222223
Volkswagen Passat B8,0.04607046070460705,Volkswagen,Sedan,Petrol,0.10256410256410256,Manual,0.4040932628291186,2014,2024-01-30,10,0.14915254237288136,5500.0
Renault Symbol,0.025745257452574527,Renault,Other,Petrol,0.025641025641025633,Manual,0.3218992301158936,2014,2024-01-31,10,0.12340425531914893,5800.0
Renault Clio,0.03387533875338754,Renault,Compact,Petrol,0.025641025641025633,Manual,0.2260061919504644,2016,2024-01-31,8,0.21212121212121213,7000.0
Honda City,0.044715447154471545,Honda,Sedan,Petrol,0.07692307692307693,Automatic,0.10915367544316282,2017,2024-01-31,7,0.5395232120451694,6142.857142857143
Mazda BT-50 Pro 4*4,0.07859078590785908,Mazda,Pickup,Diesel,0.1282051282051282,Manual,0.24655470012877065,2018,2024-01-31,6,0.37777777777777777,7555.555555555556
Cupra Formentor,0.21680216802168023,Cupra,City,Petrol,0.1794871794871795,Automatic,0.03695991671004685,2022,2024-01-31,2,6.296296296296297,15454.545454545454
Chery Arrizo 5,0.02506775067750678,Chery,Sedan,Petrol,0.07692307692307693,Manual,0.19175867831995397,2018,2024-01-31,6,0.20357142857142857,4071.4285714285716
Mercedes-Benz Classe C 180 kit AMG,0.15447154471544716,Mercedes,Sedan,Petrol,0.10256410256410256,Automatic,0.1369626565111373,2016,2024-01-31,8,1.24,15500.0
Haval H6 Luxury,0.1016260162601626,Haval,SUV,Petrol,0.1282051282051282,Automatic,0.09422175950026028,2019,2024-01-31,5,1.2354651162790697,9444.444444444445
Citroën C3 Puretech,0.04336043360433604,Citroën,City,Petrol,0.0,Manual,0.08490643579276144,2017,2024-01-31,7,0.6774193548387096,10500.0
Fiat Tipo Berline,0.04742547425474255,Fiat,Sedan,Petrol,0.051282051282051294,Manual,0.15066166196334146,2020,2024-01-31,4,0.4090909090909091,7500.0
Peugeot 2008,0.06233062330623306,Peugeot,Compact,Petrol,0.025641025641025633,Manual,0.0492890216170306,2017,2024-01-31,7,1.5555555555555556,11200.0
Ssangyong Tivoli,0.06233062330623306,Ssangyong,Other,Petrol,0.10256410256410256,Automatic,0.09107098824625331,2017,2024-01-30,7,0.8421052631578947,7000.0
Mercedes-Benz GLE Coupé AMG,0.7859078590785908,Mercedes,SUV,Diesel,0.20512820512820515,Automatic,0.13833255705635772,2024,2024-01-30,0,5.841584158415841,49166.666666666664
Mercedes-Benz GLK,0.07046070460704607,Mercedes,SUV,Diesel,0.28205128205128205,Automatic,0.4095728650100003,2009,2024-02-26,15,0.20735785953177258,4133.333333333333
Volkswagen Amarok,0.24661246612466123,Volkswagen,Pickup,Diesel,0.15384615384615383,Automatic,0.07805693306665935,2022,2024-02-26,2,3.3684210526315788,19200.0
BMW Z3,0.1111111111111111,BMW,Convertible,Petrol,0.10256410256410256,Manual,0.20545768377215815,2001,2024-01-30,23,0.6133333333333333,11500.0
Toyota Land Cruiser,0.07452574525745256,Toyota,SUV,Diesel,0.15384615384615383,Manual,0.45751938409271486,1985,2024-02-26,39,0.19461077844311378,6500.0
Seat Ateca,0.12872628726287264,Seat,SUV,Petrol,0.10256410256410256,Automatic,0.0492890216170306,2021,2024-02-26,3,2.9166666666666665,13125.0
Volkswagen Golf 7,0.07452574525745256,Volkswagen,City,Petrol,0.051282051282051294,Automatic,0.09723554069974519,2019,2024-02-26,5,0.9154929577464789,10833.333333333334
Volkswagen Golf 8,0.13414634146341464,Volkswagen,City,Petrol,0.051282051282051294,Manual,0.017781309076961013,2020,2024-02-26,4,8.384615384615385,18166.666666666668
Haval H6,0.1016260162601626,Haval,SUV,Petrol,0.1282051282051282,Automatic,0.061618126524014355,2020,2024-02-26,4,1.8888888888888888,9444.444444444445
Chevrolet Aveo,0.014905149051490514,Chevrolet,Other,Petrol,0.051282051282051294,Manual,0.273952711033179,2007,2024-01-30,17,0.105,3500.0
Fiat Fiorino,0.016260162601626015,Fiat,Utility,Diesel,0.025641025641025633,Manual,0.26984300939751776,2017,2024-02-26,7,0.1116751269035533,4400.0
Renault Symbol,0.04051490514905149,Renault,Sedan,Petrol,0.025641025641025633,Manual,0.10134524233540644,2021,2024-02-26,3,0.5391891891891892,7980.0
Alfa Romeo Giulietta,0.056910569105691054,Alfa Romeo,City,Petrol,0.07692307692307693,Manual,0.1369626565111373,2018,2024-02-26,6,0.52,7428.571428571428
Haval H6,0.09349593495934959,Haval,SUV,Petrol,0.1282051282051282,Automatic,0.1438121592372394,2019,2024-02-26,5,0.7523809523809524,8777.777777777777
Mercedes-Benz Classe C C180 AMG,0.14905149051490515,Mercedes,Sedan,Petrol,0.10256410256410256,Automatic,0.20545768377215815,2016,2024-01-30,8,0.8,15000.0
Mercedes-Benz Classe C,0.07046070460704607,Mercedes,Compact,Petrol,0.1282051282051282,Manual,0.1766897723225294,201,2024-01-30,1823,0.4806201550387597,6888.888888888889
Toyota RAV 4 Hybride Gris Silver,0.16124661246612468,Toyota,SUV,Hybrid Petrol,0.1282051282051282,Automatic,0.1629907668703252,2020,2024-01-30,4,1.084033613445378,14333.333333333334
Mercedes-Benz Classe E coupé 2.0L,0.05352303523035231,Mercedes,Coupe,Petrol,0.20512820512820515,Automatic,0.2602537055809748,2009,2024-02-26,15,0.26052631578947366,4125.0
Dacia Logan,0.013550135501355013,Dacia,City,Hybrid Petrol,0.025641025641025633,Manual,0.2876517164853832,201,2024-01-30,1823,0.09523809523809523,4000.0
Volkswagen Golf 7 Lounge,0.06504065040650406,Volkswagen,City,Petrol,0.025641025641025633,Manual,0.15477136359900273,2015,2024-02-20,9,0.5132743362831859,11600.0
Audi A4,0.05149051490514905,Audi,Sedan,Petrol,0.07692307692307693,Manual,0.23696539631222774,2012,2024-02-20,12,0.2774566473988439,6857.142857142857
Mercedes-Benz CLA 180 Amg,0.21680216802168023,Mercedes,Sedan,Petrol,0.07692307692307693,Automatic,0.05750842488835311,2020,2024-02-20,4,4.0476190476190474,24285.714285714286
Audi A4 S-LINE,0.036585365853658534,Audi,Sedan,Petrol,0.07692307692307693,Manual,0.23011589358612566,2011,2024-02-21,13,0.22023809523809523,5285.714285714285
Peugeot 308 GT-Line ALLURE GT EAT8 130 CV,0.10704607046070459,Peugeot,SUV,Petrol,0.07692307692307693,Automatic,0.1629907668703252,2019,2024-02-21,5,0.7478991596638656,12714.285714285714
BMW Série 4 Gran Coupé,0.24390243902439027,BMW,Sedan,Petrol,0.4358974358974359,Automatic,0.08627633633798186,2020,2024-01-30,4,3.015873015873016,9047.619047619048
Fiat Fiorino,0.02032520325203252,Fiat,City,Diesel,0.025641025641025633,Manual,0.1849091755938519,2017,2024-02-21,7,0.18518518518518517,5000.0
Mercedes-Benz Classe S 350,0.15582655826558267,Mercedes,Sedan,Petrol,0.3846153846153846,Automatic,0.17805967286774982,2012,2024-01-30,12,0.9615384615384616,6578.9473684210525
Chevrolet Sonic,0.019647696476964772,Chevrolet,City,Petrol,0.025641025641025633,Manual,0.1371311542781994,2016,2024-02-21,8,0.24469902020514767,4900.0
Fiat Doblo,0.02032520325203252,Fiat,Sedan,Diesel,0.025641025641025633,Manual,0.273952711033179,2019,2024-02-21,5,0.125,5000.0
Seat Ibiza FR Plus,0.09349593495934959,Seat,Sedan,Petrol,0.051282051282051294,Automatic,0.01915120962218143,2023,2024-01-30,1,5.642857142857143,13166.666666666666
Peugeot 207,0.024390243902439025,Peugeot,City,Petrol,0.025641025641025633,Manual,0.12998986273596538,2011,2024-02-20,13,0.2950163312611948,5600.0
Ford Focus Première Main,0.03387533875338754,Ford,Sedan,Petrol,0.07692307692307693,Manual,0.25340420285487275,2014,2024-02-20,10,0.1891891891891892,5000.0
